STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,GAHT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03,WV20
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-23,50,30,6.93,1250,,,1059,0.02,,0.0,0.0,,75,54,556,360,,,45,,,14.1,,,19.5,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-24,90,100,7.83,2150,,,1844,0.43,,0.0,0.0,,62,50,0,30,,,360,,,12.1,,,16.1,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-25,40,20,7.83,1750,,,1629,0.00,,0.0,0.0,,70,50,623,260,,,360,,,14.1,,,17.2,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-26,10,0,8.95,1250,,,1251,0.00,,0.0,0.0,,67,51,717,320,,,315,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-27,10,0,4.70,1550,,,1625,0.00,,0.0,0.0,,72,41,699,250,,,270,,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-28,30,40,5.59,1750,,,1558,0.00,,0.0,0.0,,78,49,389,210,,,270,,,12.1,,,19.5,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-29,40,80,5.59,1450,,,1153,0.00,,0.0,0.0,,84,53,439,270,,,270,,,8.9,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-09-30,0,0,5.59,1550,,,1639,0.00,,0.0,0.0,,86,53,700,240,,,225,,,10.1,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-01,20,20,7.16,1650,,,1424,0.00,,0.0,0.0,,84,58,651,210,,,225,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-02,30,40,8.50,1151,,,1346,0.00,,0.0,0.0,,83,59,627,230,,,225,,,17.0,,,18.3,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-03,60,80,8.50,1350,,,1513,0.03,,0.0,0.0,,81,60,437,270,,,180,,,13.0,,,19.5,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-04,20,20,12.53,1550,,,1635,0.00,,0.0,0.0,,85,66,641,180,,,180,,,17.9,,,26.4,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-05,70,100,11.86,50,,,1048,0.46,,0.0,0.0,,73,45,60,190,,,315,,,17.9,,,28.9,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-06,20,30,10.74,1450,,,1309,0.00,,0.0,0.0,,56,40,610,310,,,270,,,17.0,,,28.9,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-07,0,0,6.26,1450,,,1447,0.00,,0.0,0.0,,61,37,693,260,,,270,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-08,20,40,8.28,1450,,,1715,0.00,,0.0,0.0,,71,38,678,180,,,180,,,14.1,,,18.3,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-09,20,40,9.17,1150,,,1235,0.00,,0.0,0.0,,76,45,674,210,,,225,,,17.0,,,23.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-10,90,100,6.49,741,,,725,0.34,,0.0,0.0,,69,53,313,190,,,180,,,13.0,,,21.9,,1,,1,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-11,60,80,10.07,1550,,,1530,0.00,,0.0,0.0,,71,50,52,270,,,270,,,21.0,,,28.9,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-12,20,20,10.29,1150,,,1426,0.00,,0.0,0.0,,70,45,617,260,,,270,,,21.0,,,28.9,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-13,30,50,5.82,50,,,11,0.00,,0.0,0.0,,67,43,676,360,,,360,,,10.1,,,13.9,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-14,90,90,9.62,1353,,,1059,0.07,,0.0,0.0,,65,48,120,240,,,225,,,17.0,,,25.3,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-15,60,60,7.83,1550,,,1734,0.00,,0.0,0.0,,62,43,471,310,,,270,,,14.1,,,19.5,,1,1,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-16,0,0,4.47,1050,,,28,0.00,,0.0,0.0,,61,34,672,100,,,360,,,8.9,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-17,0,10,5.82,1750,,,1643,0.00,,0.0,0.0,,69,34,670,170,,,135,,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-18,10,0,7.61,1650,,,1532,0.00,,0.0,0.0,,80,49,666,200,,,225,,,13.0,,,17.2,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-19,50,70,11.41,250,,,305,0.00,,0.0,0.0,,69,42,323,350,,,360,,,17.9,,,27.5,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-20,40,70,6.04,1150,,,1100,0.00,,0.0,0.0,,57,34,471,60,,,45,,,13.0,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-21,10,0,5.14,1650,,,1424,0.00,,0.0,0.0,,72,36,660,220,,,225,,,10.1,,,13.9,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-22,30,60,8.95,1550,,,1531,0.00,,0.0,0.0,,81,51,604,200,,,180,,,16.1,,,19.5,,,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-23,90,100,9.40,1154,,,1530,0.06,,0.0,0.0,,68,59,0,160,,,180,,,16.1,,,19.5,,1,,,,,,,1,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-24,90,100,7.83,1150,,,1025,0.08,,0.0,0.0,,70,60,8,180,,,180,,,15.0,,,25.3,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-25,90,90,10.74,1350,,,1318,0.00,,0.0,0.0,,80,65,335,190,,,225,,,21.0,,,27.5,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-26,90,80,10.74,1150,,,1055,0.08,,0.0,0.0,,81,66,377,190,,,180,,,23.0,,,31.1,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-27,100,100,6.26,721,,,917,1.18,,0.0,0.0,,72,65,5,190,,,180,,,8.9,,,13.9,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-28,80,80,7.38,1650,,,1555,0.01,,0.0,0.0,,81,64,329,100,,,45,,,13.0,,,17.2,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-29,90,100,7.83,1450,,,1347,0.00,,0.0,0.0,,81,64,201,190,,,225,,,16.1,,,20.8,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-30,100,100,6.93,1052,,,1042,0.00,,0.0,0.0,,71,59,89,230,,,180,,,13.0,,,17.2,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-10-31,80,90,6.04,2050,,,1344,0.00,,0.0,0.0,,73,58,275,110,,,90,,,10.1,,,12.8,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-01,100,90,13.42,1750,,,1226,0.29,,0.0,0.0,,66,41,111,250,,,225,,,23.0,,,36.7,,1,,,,,,,1,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-02,60,70,13.42,150,,,258,0.00,,0.0,0.0,,44,30,380,280,,,270,,,21.0,,,26.4,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-03,60,80,11.18,450,,,1501,0.00,,0.0,0.0,,36,22,308,300,,,315,,,16.1,,,24.2,,,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-04,60,90,7.16,1150,,,251,0.00,,0.0,0.0,,32,20,175,280,,,315,,,13.0,,,16.1,,,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-05,50,40,6.04,1150,,,1151,0.00,,0.0,0.0,,43,18,527,200,,,180,,,12.1,,,15.0,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-06,100,90,8.95,1950,,,2048,0.00,,0.0,0.0,,51,37,402,350,,,360,,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-07,100,100,11.41,1950,,,2015,0.10,,0.5,0.0,,42,28,0,360,,,360,,,17.0,,,20.8,,1,,,,,,,,,,,,,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-08,0,0,11.18,1550,,,1442,0.00,,0.0,0.0,,37,22,621,350,,,360,,,16.1,,,18.3,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-09,0,0,6.71,1650,,,1436,0.00,,0.0,0.0,,46,20,619,40,,,360,,,8.9,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-10,0,0,7.61,2150,,,1409,0.00,,0.0,0.0,,49,24,617,10,,,360,,,13.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-11,10,0,7.16,1450,,,1448,0.00,,0.0,0.0,,54,30,615,310,,,315,,,12.1,,,12.8,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-12,100,100,5.82,1702,,,1656,0.08,,0.0,0.0,,41,36,0,290,,,270,,,13.0,,,16.1,,1,,,,,,,1,,,,,1,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-13,50,20,9.17,1250,,,1420,0.00,,0.0,0.0,,58,39,540,210,,,180,,,16.1,,,20.8,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-14,100,100,7.61,1250,,,1300,0.00,,0.0,0.0,,65,46,89,220,,,225,,,13.0,,,16.1,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-15,80,90,8.28,950,,,1128,0.09,,0.0,0.0,,62,47,54,220,,,225,,,14.1,,,23.0,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-16,100,100,6.93,1844,,,2001,0.05,,0.0,0.0,,59,50,0,50,,,90,,,14.1,,,17.2,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-17,90,80,8.28,1650,,,1648,0.00,,0.0,0.0,,63,48,220,70,,,90,,,12.1,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-18,100,100,13.87,1150,,,1158,0.02,,0.0,0.0,,69,54,61,200,,,180,,,23.9,,,30.0,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-19,90,100,13.42,2250,,,2326,0.16,,0.0,0.0,,69,61,13,160,,,180,,,16.1,,,25.3,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-20,100,100,12.30,150,,,130,0.88,,0.0,0.0,,70,60,7,180,,,180,,,21.9,,,34.4,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-21,100,100,7.16,150,,,216,0.00,,0.0,0.0,,60,50,2,250,,,270,,,13.0,,,18.3,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-22,70,90,7.38,1350,,,540,0.00,,0.0,0.0,,55,42,81,300,,,360,,,12.1,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-23,70,70,12.53,1722,,,1723,0.01,,0.0,0.0,,55,35,171,280,,,270,,,21.9,,,26.4,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-24,80,100,16.11,350,,,1443,0.00,,0.0,0.0,,36,26,70,240,,,270,,,21.9,,,27.5,,,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-25,40,30,8.50,510,,,1200,0.00,,0.0,0.0,,34,25,470,300,,,270,,,16.1,,,19.5,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-26,20,30,6.93,1650,,,1655,0.00,,0.0,0.0,,44,19,450,160,,,180,,,13.0,,,13.9,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-27,90,100,11.41,1250,,,1318,0.04,,0.0,0.0,,51,32,35,200,,,180,,,16.1,,,24.2,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-28,90,90,12.30,1550,,,1438,0.05,,0.0,0.0,,62,45,130,210,,,225,,,17.0,,,25.3,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-29,90,80,13.87,2350,,,1313,0.00,,0.0,0.0,,71,58,359,180,,,225,,,21.0,,,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-11-30,100,100,15.43,250,,,217,0.10,,0.0,0.0,,70,43,1,180,,,180,,,25.9,,,34.4,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-01,100,100,8.72,1850,,,1505,0.51,,0.0,0.0,,43,40,0,20,,,360,,,13.0,,,19.5,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-02,100,100,9.84,2350,,,2347,1.90,,0.0,0.0,,50,40,0,240,,,270,,,28.0,,,31.1,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-03,100,100,15.21,2250,,,2258,0.01,,0.1,0.0,,49,25,0,270,,,270,,,28.0,,,33.3,,1,,,,,,,,,,,,1,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-04,40,40,13.42,2350,,,255,0.00,,0.0,0.0,,26,16,422,280,,,270,,,25.1,,,32.2,,,,,,,,,,,,,,,,,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-05,10,30,10.96,1950,,,1836,0.00,,0.0,0.0,,46,17,575,220,,,180,,,16.1,,,23.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-06,50,70,8.50,450,,,110,0.00,,0.0,0.0,,54,34,487,250,,,225,,,14.1,,,15.0,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-07,90,80,11.86,2150,,,1326,0.00,,0.0,0.0,,61,48,149,210,,,225,,,15.0,,,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-08,100,90,15.21,1350,,,1255,0.00,,0.0,0.0,,67,57,110,210,,,225,,,23.0,,,28.9,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-09,70,100,8.50,2350,,,4,0.25,,0.0,0.0,,64,39,0,240,,,225,,,16.1,,,23.0,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-10,40,60,5.37,1550,,,1746,0.00,,0.0,0.0,,48,31,253,160,,,135,,,12.1,,,13.9,,1,1,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-11,50,70,5.82,1350,,,1630,0.00,,0.0,0.0,,61,31,412,220,,,135,,,10.1,,,11.4,,1,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-12,100,100,11.86,1450,,,1424,0.19,,0.0,0.0,,64,43,3,220,,,225,,,19.9,,,26.4,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-13,100,100,7.61,328,,,58,1.06,,0.0,0.0,,62,52,0,200,,,180,,,17.0,,,27.5,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-14,50,30,14.76,750,,,1102,0.00,,0.0,0.0,,54,32,410,310,,,270,,,25.1,,,34.4,,1,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-15,20,40,12.30,1650,,,1404,0.00,,0.0,0.0,,45,25,452,310,,,270,,,23.0,,,35.6,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-16,20,30,9.17,1450,,,1630,0.00,,0.0,0.0,,43,20,462,230,,,225,,,14.1,,,17.2,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-17,0,0,13.87,1450,,,1005,0.00,,0.0,0.0,,53,34,518,290,,,270,,,21.0,,,25.3,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-18,10,30,9.84,1850,,,501,0.00,,0.0,0.0,,35,22,446,10,,,315,,,15.0,,,20.8,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-19,50,50,8.05,1050,,,942,0.00,,0.0,0.0,,38,19,456,130,,,135,,,15.0,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-20,100,100,7.83,2050,,,2113,0.00,,0.0,0.0,,50,30,0,180,,,180,,,14.1,,,23.0,,,,,,,,,,,,,,,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-21,100,100,6.04,324,,,56,0.21,,0.0,0.0,,47,37,0,260,,,270,,,12.1,,,13.9,,1,,,,,,,1,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-22,100,100,4.70,1750,,,2053,0.04,,0.0,0.0,,48,38,0,160,,,135,,,8.1,,,8.1,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-23,100,100,10.51,1250,,,1925,0.59,,0.0,0.0,,61,40,34,280,,,360,,,17.0,,,26.4,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-24,30,30,6.71,151,,,17,0.00,,0.0,0.0,,44,31,430,360,,,360,,,14.1,,,20.8,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-25,0,0,2.46,2350,,,1745,0.00,,0.0,0.0,,50,25,572,240,,,45,,,6.9,,,8.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-26,30,50,1.12,2350,,,2357,0.00,,0.0,0.0,,52,26,425,10,,,360,,,6.0,,,8.1,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-27,70,80,8.95,1350,,,1128,0.00,,0.0,0.0,,51,29,374,60,,,90,,,15.0,,,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-28,100,100,6.26,50,,,907,0.34,,0.0,0.0,,44,39,0,60,,,90,,,8.9,,,11.4,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-29,100,100,8.28,1751,,,1712,0.13,,0.0,0.0,,44,36,1,290,,,315,,,14.1,,,17.2,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-30,100,100,6.04,2350,,,2326,0.00,,0.0,0.0,,39,34,0,120,,,135,,,12.1,,,12.8,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1991-12-31,100,100,7.16,2350,,,1630,0.00,,0.0,0.0,,44,38,0,120,,,45,,,12.1,,,11.4,,1,,,,,,,1,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-01,40,40,3.58,2350,,,1737,0.00,,0.0,0.0,,54,33,374,140,,,90,,,6.0,,,9.2,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-02,100,100,5.14,1550,,,1545,0.84,,0.0,0.0,,50,37,0,160,,,135,,,8.9,,,11.4,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-03,100,100,8.95,2350,,,2340,0.20,,0.0,0.0,,49,46,0,360,,,360,,,16.1,,,20.8,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-04,100,100,11.41,2350,,,4,0.00,,0.0,0.0,,47,39,0,360,,,360,,,16.1,,,20.8,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-05,100,100,6.93,1450,,,1629,0.00,,0.0,0.0,,39,36,0,40,,,45,,,10.1,,,13.9,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-06,60,70,4.25,2150,,,2018,0.00,,0.0,0.0,,46,33,240,300,,,315,,,6.9,,,11.4,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-07,30,80,4.70,2050,,,2100,0.00,,0.0,0.0,,48,28,492,80,,,90,,,8.9,,,12.8,,1,,,,,,,1,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-08,70,100,7.61,2350,,,2233,0.04,,0.0,0.0,,50,30,0,210,,,180,,,15.0,,,20.8,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-09,90,80,11.41,750,,,109,0.00,,0.0,0.0,,51,38,175,280,,,225,,,16.1,,,20.8,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-10,80,100,10.51,1450,,,702,0.00,,0.0,0.0,,38,30,0,290,,,270,,,16.1,,,20.8,,1,,,,,,,,,,,,1,,1,,1,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-11,30,20,7.61,1550,,,1303,0.00,,0.0,0.0,,49,27,542,200,,,180,,,14.1,,,17.2,,,,,,,,,,,,,,,,,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-12,90,100,6.93,2350,,,1158,0.09,,0.0,0.0,,45,28,0,180,,,180,,,12.1,,,12.8,,,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-13,100,100,6.49,2116,,,2141,0.49,,0.0,0.0,,51,45,0,360,,,360,,,13.0,,,15.0,,1,,,,,,,,,,,,1,,1,,,,,,,
USW00093821,"LOUISVILLE INTERNATIONAL AIRPORT, KY US",1992-01-14,100,100,15.66,851,,,856,0.20,,0.5,0.0,,47,26,26,290,,,315,,,21.9,,,30.0,,1,,,,,,,,,,,,1,,1,,1,,,,,
